,country,points,price,title,winery
47430,US,98,94.0,Williams Selyem 2010 Precious Mountain Vineyard Pinot Noir (Sonoma Coast),Williams Selyem
47895,US,98,75.0,Cayuse 2011 En Cerise Vineyard Syrah (Walla Walla Valley (OR)),Cayuse
56954,US,98,80.0,Wayfarer 2014 Wayfarer Vineyard Chardonnay (Fort Ross-Seaview),Wayfarer
81897,US,98,300.0,Verité 2006 La Joie Red (Sonoma County),Verité
83353,US,98,125.0,Von Strasser 2008 Reserve Red (Diamond Mountain District),Von Strasser
83354,US,98,70.0,Cayuse 2008 En Cerise Vineyard Syrah (Walla Walla Valley (WA)),Cayuse
83462,US,98,140.0,Charles Smith 2008 Royal City Syrah (Columbia Valley (WA)),Charles Smith
90935,US,98,110.0,Schramsberg 2004 Reserve Sparkling (Napa-Mendocino-Sonoma-Marin),Schramsberg
93691,US,98,130.0,Schramsberg 2004 J. Schram Rosé Sparkling (North Coast),Schramsberg
109332,US,98,69.0,Williams Selyem 2013 Westside Road Neighbors Pinot Noir (Russian River Valley),Williams Selyem
109837,US,98,185.0,Spottswoode 2013 Family Estate Grown Cabernet Sauvignon (St. Helena),Spottswoode
116142,US,98,250.0,Alpha Omega 2012 Beckstoffer Las Piedras Cabernet Sauvignon (St. Helena),Alpha Omega
116143,US,98,250.0,Alpha Omega 2012 Beckstoffer Missouri Hopper Cabernet Sauvignon (Oakville),Alpha Omega
116144,US,98,250.0,Alpha Omega 2012 Beckstoffer Dr. Crane Cabernet Sauvignon (St. Helena),Alpha Omega
117140,US,98,55.0,Gramercy 2010 Lagniappe Syrah (Columbia Valley (WA)),Gramercy
118060,US,98,150.0,Goldschmidt 2006 Plus Game Ranch Single Vineyard Selection Cabernet Sauvignon (Oakville),Goldschmidt
118061,US,98,60.0,Mt. Brave 2008 Merlot (Mount Veeder),Mt. Brave
121886,US,98,70.0,Von Strasser 2009 Estate Vineyard Cabernet Sauvignon (Diamond Mountain District),Von Strasser
122938,US,98,75.0,Williams Selyem 2014 Coastlands Vineyard Pinot Noir (Sonoma Coast),Williams Selyem
125828,US,98,85.0,Figgins 2009 Estate Red (Walla Walla Valley (WA)),Figgins
125829,US,98,135.0,Quilceda Creek 2009 Cabernet Sauvignon (Columbia Valley (WA)),Quilceda Creek
127368,US,98,100.0,Goldeneye 2007 Ten Degrees Pinot Noir (Anderson Valley),Goldeneye
1565,US,97,150.0,JCB 2009 No. 1 Cabernet Sauvignon (Napa Valley),JCB
1567,US,97,82.0,Williams Selyem 2009 Allen Vineyard Pinot Noir (Russian River Valley),Williams Selyem
4504,US,97,50.0,Limerick Lane 2013 Rocky Knoll Zinfandel (Russian River Valley),Limerick Lane
4505,US,97,115.0,Wayfarer 2014 Golden Mean Pinot Noir (Fort Ross-Seaview),Wayfarer
7097,US,97,110.0,Signorello 2005 Padrone Proprietary Red Wine Red (Napa Valley),Signorello
7336,US,97,70.0,Talley 2005 Rosemary's Vineyard Pinot Noir (Arroyo Grande Valley),Talley
15832,US,97,90.0,Arista 2014 Two Birds Estate Grown Pinot Noir (Russian River Valley),Arista
28638,US,97,52.0,Joseph Swan Vineyards 2007 Trenton Estate Vineyard Pinot Noir (Russian River Valley),Joseph Swan Vineyards
30111,US,97,70.0,Lynmar 2014 La Sereinité Chardonnay (Russian River Valley),Lynmar
33384,US,97,59.0,Williams Selyem 2012 Bucher Vineyard Pinot Noir (Russian River Valley),Williams Selyem
33841,US,97,85.0,Abeja 2007 Reserve Cabernet Sauvignon (Columbia Valley (WA)),Abeja
34503,US,97,78.0,Williams Selyem 2007 Allen Vineyard Pinot Noir (Russian River Valley),Williams Selyem
35518,US,97,175.0,Schramsberg 1999 J. Schram 50 Late Disgorged  (North Coast),Schramsberg
39290,US,97,150.0,Vine Cliff 2007 16 Rows Cabernet Sauvignon (Oakville),Vine Cliff
40308,US,97,125.0,Williams Selyem 2010 30th Anniversary Cuvée Estate Vineyard Pinot Noir (Russian River Valley),Williams Selyem
41840,US,97,90.0,Donelan 2008 Richards Family Vineyard Syrah (Sonoma Valley),Donelan
42914,US,97,70.0,Lynmar 2007 Hawk Hill Vineyard Pinot Noir (Russian River Valley),Lynmar
45574,US,97,85.0,Cobb 2012 Diane Cobb Coastlands Vineyard Pinot Noir (Sonoma Coast),Cobb
45788,US,97,79.0,Williams Selyem 2013 Rochioli Riverblock Vineyard Pinot Noir (Russian River Valley),Williams Selyem
45800,US,97,90.0,Napa Angel 2006 by Montes Aurelio's Selection Cabernet Sauvignon (Napa Valley),Napa Angel
47431,US,97,85.0,Cayuse 2009 Armada Vineyard Syrah (Walla Walla Valley (OR)),Cayuse
47432,US,97,50.0,Williams Selyem 2010 Allen Vineyard Chardonnay (Russian River Valley),Williams Selyem
47433,US,97,80.0,Cayuse 2009 The Widowmaker Cabernet Sauvignon (Walla Walla Valley (OR)),Cayuse
47896,US,97,90.0,Cayuse 2011 Widowmaker En Chamberlin Vineyard Cabernet Sauvignon (Walla Walla Valley (OR)),Cayuse
47897,US,97,150.0,Wayfarer 2012 The Traveler Pinot Noir (Fort Ross-Seaview),Wayfarer
48900,US,97,55.0,Betz Family 2005 Père de Famille Cabernet Sauvignon (Columbia Valley (WA)),Betz Family
49638,US,97,125.0,Kendall-Jackson 2006 Highland Estates Trace Ridge Red (Knights Valley),Kendall-Jackson
50800,US,97,150.0,Harlan Estate 2005 The Maiden Red (Napa Valley),Harlan Estate
54297,US,97,100.0,Lynmar 2013 Five Sisters Pinot Noir (Russian River Valley),Lynmar
56044,US,97,65.0,Ken Wright 2012 Abbott Claim Vineyard Pinot Noir,Ken Wright
56955,US,97,58.0,Roar 2014 Garys' Vineyard Pinot Noir (Santa Lucia Highlands),Roar
58354,US,97,70.0,Failla 2010 Hirsch Vineyard Pinot Noir (Sonoma Coast),Failla
58355,US,97,75.0,Sanguis 2009 Six White Horses Syrah (California),Sanguis
77031,US,97,70.0,Flowers 2011 Moon Select Chardonnay (Sonoma Coast),Flowers
81898,US,97,75.0,Stonestreet 2007 Black Cougar Ridge Cabernet Sauvignon (Alexander Valley),Stonestreet
81901,US,97,85.0,Black Coyote 2007 Reserve Cabernet Sauvignon (Atlas Peak),Black Coyote
82752,US,97,70.0,Krutz 2006 Stagecoach Vineyard Cabernet Sauvignon (Napa Valley),Krutz
82753,US,97,140.0,Continuum 2007 Red (Napa Valley),Continuum
82816,US,97,100.0,Kathryn Kennedy 2012 Estate Cabernet Sauvignon (Santa Cruz Mountains),Kathryn Kennedy
83355,US,97,165.0,Merryvale 2008 Profile Red (Napa Valley),Merryvale
83356,US,97,70.0,Cayuse 2008 Cailloux Vineyard Syrah (Walla Walla Valley (WA)),Cayuse
83463,US,97,179.0,Iron Horse 1997 Joy! Blanc de Blancs Sparkling (Green Valley),Iron Horse
83852,US,97,625.0,Yao Ming 2009 Family Reserve Cabernet Sauvignon (Napa Valley),Yao Ming
86718,US,97,68.0,Betz Family 2010 Père de Famille Cabernet Sauvignon (Columbia Valley (WA)),Betz Family
90936,US,97,60.0,Failla 2010 Occidental Ridge Vineyard Pinot Noir (Sonoma Coast),Failla
90937,US,97,70.0,K Vintners 2009 The Hidden Syrah (Wahluke Slope),K Vintners
92451,US,97,125.0,Leonetti Cellar 2005 Reserve Red Wine Red (Walla Walla Valley (WA)),Leonetti Cellar
98549,US,97,200.0,Viader 2010 Red (Napa Valley),Viader
98550,US,97,90.0,Cayuse 2010 Armada Vineyard Syrah (Walla Walla Valley (WA)),Cayuse
100490,US,97,147.0,Iron Horse NV Joy! Sparkling (Green Valley),Iron Horse
109228,US,97,250.0,Cardinale 2008 Cabernet Sauvignon (Napa Valley),Cardinale
