,country,points,price,title,winery
119661,Austria,96,120.0,Kracher 2013 Nouvelle Vague Grande Cuvée Trockenbeerenauslese No. 6 White (Burgenland),Kracher
21085,Austria,95,35.0,Salomon-Undhof 2012 Alte Reben Berglagen Grüner Veltliner (Kremstal),Salomon-Undhof
21089,Austria,95,75.0,Josef Jamek 2012 Ried Klaus Smaragd Riesling (Wachau),Josef Jamek
21092,Austria,95,75.0,Rudi Pichler 2012 Wösendorfer Kirchweg Smaragd Riesling (Wachau),Rudi Pichler
21096,Austria,95,80.0,Rudi Pichler 2012 Wösendorfer Hochrain Smaragd Riesling (Wachau),Rudi Pichler
26894,Austria,95,29.0,Eichinger 2015 Gaisberg Reserve Riesling (Kamptal),Eichinger
26895,Austria,95,68.0,Franz Hirtzberger 2015 Hochrain Smaragd Riesling (Wachau),Franz Hirtzberger
26900,Austria,95,51.0,Salomon-Undhof 2015 Steiner Kögl Reserve Riesling (Kremstal),Salomon-Undhof
26903,Austria,95,55.0,Anton Bauer 2014 Reserve Limited Edition Pinot Noir (Wagram),Anton Bauer
26905,Austria,95,70.0,Bründlmayer 2015 Heiligenstein Lyra Reserve Riesling (Kamptal),Bründlmayer
26906,Austria,95,55.0,Bründlmayer 2015 Steinmassel Reserve Riesling (Kamptal),Bründlmayer
26908,Austria,95,39.0,Eichinger 2015 Heiligenstein Reserve Riesling (Kamptal),Eichinger
33852,Austria,95,70.0,Emmerich Knoll 2008 Ried Schütt Smaragd Riesling (Wachau),Emmerich Knoll
33854,Austria,95,,Loimer 2008 Langenlois Steinmassl Reserve Riesling (Kamptal),Loimer
39304,Austria,95,99.0,Kracher 2011 Grande Cuvée Trockenbeerenauslese Nummer 6 White (Burgenland),Kracher
49641,Austria,95,74.0,Franz Hirtzberger 2007 Hochrain Smaragd Riesling (Wachau),Franz Hirtzberger
49642,Austria,95,126.0,Franz Hirtzberger 2007 Singerriedel Smaragd Riesling (Wachau),Franz Hirtzberger
54312,Austria,95,35.0,Eichinger 2014 Heiligenstein Reserve Riesling (Kamptal),Eichinger
54313,Austria,95,53.0,Emmerich Knoll 2014 Ried Schütt Smaragd Grüner Veltliner (Wachau),Emmerich Knoll
54314,Austria,95,62.0,F X Pichler 2014 Loibner Loibenberg Smaragd Riesling (Wachau),F X Pichler
54315,Austria,95,57.0,F X Pichler 2014 Loibner Steinertal Smaragd Riesling (Wachau),F X Pichler
54316,Austria,95,90.0,Franz Hirtzberger 2014 Honivogl Smaragd Grüner Veltliner (Wachau),Franz Hirtzberger
82833,Austria,95,30.0,Rosenhof 2015 Orion Eiswein Grüner Veltliner (Burgenland),Rosenhof
83467,Austria,95,,Bründlmayer 2009 Steinmassel Trockenbeerenauslese Riesling (Niederösterreich),Bründlmayer
83924,Austria,95,35.0,Salomon-Undhof 2009 Rosengold Beeranauslese Gelber Traminer (Niederösterreich),Salomon-Undhof
85015,Austria,95,88.0,Franz Hirtzberger 2006 Singerriedel Smaragd Riesling (Wachau),Franz Hirtzberger
85016,Austria,95,65.0,F X Pichler 2006 Loibner Steinertal Smaragd Riesling (Wachau),F X Pichler
85159,Austria,95,,F X Pichler 2015 Loibner Burgstall Smaragd Riesling (Wachau),F X Pichler
85312,Austria,95,,Bründlmayer 2011 Loiser Berg Erste Lage Reserve Grüner Veltliner (Kamptal),Bründlmayer
85316,Austria,95,71.0,Bründlmayer 2011 Zöbinger Heiligenstein Erste Lage Lyra Reserve Riesling (Kamptal),Bründlmayer
89456,Austria,95,73.0,Emmerich Knoll 2013 Ried Schütt Smaragd Riesling (Wachau),Emmerich Knoll
89457,Austria,95,,F X Pichler 2013 Loibner Loibenberg Smaragd Riesling (Wachau),F X Pichler
89460,Austria,95,63.0,Emmerich Knoll 2013 Ried Pfaffenberg Selection Riesling (Wachau),Emmerich Knoll
89463,Austria,95,,F X Pichler 2013 Dürnsteiner Kellerberg Smaragd Riesling (Wachau),F X Pichler
89467,Austria,95,,F X Pichler 2013 Loibner Burgstall Federspiel Riesling (Wachau),F X Pichler
93768,Austria,95,34.0,Josef Jamek 2006 Jochinger Berg Federspiel Riesling (Wachau),Josef Jamek
95055,Austria,95,51.0,Kracher 2012 Zwischen den Seen Nr. 10 Trockenbeerenauslese Scheurebe (Burgenland),Kracher
95057,Austria,95,60.0,Emmerich Knoll 2013 Ried Pfaffenberg Auslese Riesling (Wachau),Emmerich Knoll
95066,Austria,95,,Ebner-Ebenauer 2008 Blanc de Blancs Chardonnay (Österreichischer Sekt),Ebner-Ebenauer
98383,Austria,95,72.0,Alzinger 2013 Steinertal Smaragd Riesling (Wachau),Alzinger
98384,Austria,95,41.0,Bründlmayer 2013 Heiligenstein Alte Reben Reserve Riesling (Kamptal),Bründlmayer
98385,Austria,95,49.0,Domäne Wachau 2013 Achleiten Smaragd Riesling (Wachau),Domäne Wachau
98387,Austria,95,80.0,Johanneshof Reinisch 2012 Holzspur Pinot Noir (Thermenregion),Johanneshof Reinisch
98388,Austria,95,40.0,Proidl 2013 Ehrenfels Reserve Grüner Veltliner (Kremstal),Proidl
98389,Austria,95,70.0,Franz Hirtzberger 2013 Hochrain Smaragd Riesling (Wachau),Franz Hirtzberger
98392,Austria,95,80.0,Johanneshof Reinisch 2012 Holzspur St. Laurent (Thermenregion),Johanneshof Reinisch
98393,Austria,95,42.0,Lagler 2013 Spitzer 1000 Eimerberg Smaragd Riesling (Wachau),Lagler
98395,Austria,95,92.0,Franz Hirtzberger 2013 Honivogl Smaragd Grüner Veltliner (Wachau),Franz Hirtzberger
102815,Austria,95,36.0,Malat 2014 Silberbichl Reserve Riesling (Kremstal),Malat
102816,Austria,95,34.0,Malat 2014 Steinbühel Reserve Riesling (Kremstal),Malat
102818,Austria,95,74.0,Bründlmayer 2014 Heiligenstein Alte Reben Reserve Riesling (Kamptal),Bründlmayer
102819,Austria,95,53.0,Emmerich Knoll 2014 Ried Loibenberg Smaragd Grüner Veltliner (Wachau),Emmerich Knoll
102825,Austria,95,31.0,Emmerich Knoll 2014 Ried Kreutles Federspiel Grüner Veltliner (Wachau),Emmerich Knoll
102826,Austria,95,85.0,F X Pichler 2014 Dürnsteiner Kellerberg Smaragd Grüner Veltliner (Wachau),F X Pichler
102827,Austria,95,79.0,Josef Jamek 2014 Ried Klaus Riesling (Wachau),Josef Jamek
102828,Austria,95,70.0,Malat 2014 Das Beste vom Grünen Veltliner Reserve Grüner Veltliner (Kremstal),Malat
102829,Austria,95,36.0,Malat 2014 Gottschelle Reserve Grüner Veltliner (Kremstal),Malat
102830,Austria,95,49.0,Muhr-Van der Niepoort 2013 Spitzerberg Blaufränkisch (Carnuntum),Muhr-Van der Niepoort
102832,Austria,95,62.0,F X Pichler 2014 Dürnsteiner Liebenberg Smaragd Grüner Veltliner (Wachau),F X Pichler
102836,Austria,95,38.0,Eichinger 2014 Lamm Reserve Grüner Veltliner (Kamptal),Eichinger
102837,Austria,95,64.0,Emmerich Knoll 2014 Ried Pfaffenberg Selection Riesling (Wachau),Emmerich Knoll
102838,Austria,95,85.0,F X Pichler 2014 Dürnsteiner Kellerberg Smaragd Riesling (Wachau),F X Pichler
102839,Austria,95,36.0,Malat 2014 Alte Reben Höhlgraben Reserve Grüner Veltliner (Kremstal),Malat
102840,Austria,95,,Proidl 2014 Senftenberger Ehrenfels Reserve Grüner Veltliner (Kremstal),Proidl
103117,Austria,95,,Eichinger 2010 Heiligenstein Erste Lage Reserve Riesling (Kamptal),Eichinger
104197,Austria,95,50.0,Domäne Wachau 2012 Achleiten Smaragd Riesling (Wachau),Domäne Wachau
108653,Austria,95,68.0,F X Pichler 2012 Loibner Steinertal Smaragd Riesling (Wachau),F X Pichler
109417,Austria,95,103.0,Kracher 2008 Nouvelle Vague Nummer 8 Trockenbeerenauslese Chardonnay (Burgenland),Kracher
109435,Austria,95,79.0,Krutzler 2012 Perwolff Blaufränkisch (Südburgenland),Krutzler
109438,Austria,95,31.0,Pichler-Krutzler 2013 Supperin Grüner Veltliner (Wachau),Pichler-Krutzler
