,country,points,price,title,winery
5253,Canada,91,38.0,Burrowing Owl 2013 Cabernet Franc (Okanagan Valley),Burrowing Owl
6465,Canada,91,80.0,Inniskillin 2008 Ice Wine Riesling (Niagara Peninsula),Inniskillin
10003,Canada,91,60.0,Inniskillin 2011 Icewine Vidal (Niagara Peninsula),Inniskillin
10739,Canada,91,35.0,Church & State 2010 Coyote Bowl Series Cabernet Franc (Okanagan Valley),Church & State
12140,Canada,91,120.0,Mission Hill 2011 Oculus Red (Okanagan Valley),Mission Hill
12264,Canada,91,50.0,Henry of Pelham 1999 Icewine Riesling (Niagara Peninsula),Henry of Pelham
13645,Canada,91,32.0,Tinhorn Creek 2013 Oldfield Series Cabernet Franc (Okanagan Valley),Tinhorn Creek
14613,Canada,91,36.0,Township 7 2012 Reserve 7 Red (Okanagan Valley),Township 7
21409,Canada,91,20.0,Jackson-Triggs 2005 Proprietors' Reserve Icewine Vidal Blanc (Niagara Peninsula),Jackson-Triggs
21413,Canada,91,33.0,Fairview Cellars 2005 Cabernet Franc (Okanagan Valley),Fairview Cellars
24527,Canada,91,35.0,Burrowing Owl 2012 Merlot (Okanagan Valley),Burrowing Owl
44318,Canada,91,32.0,Burrowing Owl 2013 Merlot (Okanagan Valley),Burrowing Owl
56913,Canada,91,60.0,Inniskillin 2012 Icewine Niagara Estate Vidal (Niagara Peninsula),Inniskillin
64841,Canada,91,70.0,Equifera 2009 Icewine Riesling (Niagara Peninsula),Equifera
66579,Canada,91,34.0,Burrowing Owl 2014 Cabernet Franc (Okanagan Valley),Burrowing Owl
66584,Canada,91,36.0,Burrowing Owl 2013 Cabernet Sauvignon (Okanagan Valley),Burrowing Owl
69597,Canada,91,65.0,Painted Rock 2010 Estate Grown Red Icon Red (Okanagan Valley),Painted Rock
69603,Canada,91,25.0,Tantalus Vineyards 2012 Riesling (Okanagan Valley),Tantalus Vineyards
72878,Canada,91,32.0,Burrowing Owl 2013 Merlot (Okanagan Valley),Burrowing Owl
73709,Canada,91,60.0,Cave Spring 2014 Icewine Riesling (Niagara Peninsula),Cave Spring
73724,Canada,91,18.0,Township 7 2015 Rock Pocket Vineyard Muscat (Okanagan Valley),Township 7
74084,Canada,91,85.0,Peller 2012 Icewine Andrew Peller Signature Series Vidal Blanc (Niagara Peninsula),Peller
74085,Canada,91,40.0,Pillitteri 2011 Icewine Riesling (Niagara-On-The-Lake),Pillitteri
77588,Canada,91,24.0,Quails' Gate 2009 Stewart Family Reserve Chardonnay (Okanagan Valley),Quails' Gate
88669,Canada,91,40.0,Burrowing Owl 2011 Cabernet Sauvignon (Okanagan Valley),Burrowing Owl
95162,Canada,91,23.0,Township 7 2015 Naramata Estate Vineyard Reserve Pinot Gris (Okanagan Valley),Township 7
95299,Canada,91,65.0,Mission Hill 2011 Icewine Riesling (Okanagan Valley),Mission Hill
95323,Canada,91,95.0,Peller 2011 Icewine Cabernet Franc (Niagara Peninsula),Peller
97604,Canada,91,65.0,Mission Hill 2011 Icewine Riesling (Okanagan Valley),Mission Hill
103597,Canada,91,37.0,Black Hills 2012 Syrah (Okanagan Valley),Black Hills
103605,Canada,91,17.0,Tinhorn Creek 2013 Gewurztraminer (Okanagan Valley),Tinhorn Creek
103616,Canada,91,20.0,Cellar Hand 2012 Punch Down Red (Okanagan Valley),Cellar Hand
107683,Canada,91,18.0,Township 7 2015 Sauvignon Blanc (Okanagan Valley),Township 7
107689,Canada,91,44.0,Foxtrot 2012 Henricsson Vineyard Pinot Noir (Okanagan Valley),Foxtrot
114445,Canada,91,60.0,Culmina 2013 Thesis Red (Okanagan Valley),Culmina
115870,Canada,91,45.0,CedarCreek 2012 Platinum Desert Ridge Meritage (Okanagan Valley),CedarCreek
119231,Canada,91,22.0,St. Hubertus 2013 Oak Bay Vineyard Gewürztraminer (Okanagan Valley),St. Hubertus
119245,Canada,91,35.0,Church & State 2010 Coyote Bowl Series Cabernet Franc (Okanagan Valley),Church & State
120153,Canada,91,30.0,Cave Spring 2011 Indian Summer Select Late Harvest VQA Riesling (Niagara Peninsula),Cave Spring
120394,Canada,91,45.0,CedarCreek 2012 Block 4 Platinum Pinot Noir (Okanagan Valley),CedarCreek
126560,Canada,91,50.0,Mission Hill 2013 Perpetua Chardonnay (Okanagan Valley),Mission Hill
126561,Canada,91,54.0,Mission Hill 2013 Reserve Icewine Vidal (Okanagan Valley),Mission Hill
126571,Canada,91,17.0,Tinhorn Creek 2014 Gewürztraminer (Okanagan Valley),Tinhorn Creek
5657,Canada,90,23.0,Township 7 2015 Blue Terrace Vineyard Reserve Sauvignon Blanc (Okanagan Valley),Township 7
10789,Canada,90,70.0,Pillitteri 2010 Icewine Cabernet Sauvignon (Niagara-On-The-Lake),Pillitteri
10790,Canada,90,70.0,Pillitteri 2011 Icewine Cabernet Franc (Niagara-On-The-Lake),Pillitteri
10882,Canada,90,20.0,St. Hubertus 2013 Chasselas (Okanagan Valley),St. Hubertus
10885,Canada,90,30.0,Black Hills 2013 Chardonnay (Okanagan Valley),Black Hills
10890,Canada,90,20.0,Church & State 2012 Trebella White (Okanagan Valley),Church & State
