,country,points,price,title,winery
77297,Greece,91,40.0,Argyros 2010 Estate Argyros Assyrtico (Santorini),Argyros
77302,Greece,91,44.0,Gerovassiliou 2010 Chardonnay (Epanomi),Gerovassiliou
89074,Greece,91,18.0,Alpha Estate 2010 Axia Syrah-Xinomavro Red (Florina),Alpha Estate
98008,Greece,91,19.0,Porto Carras 2014 Assyrtico (Sithonia),Porto Carras
101074,Greece,91,24.0,Hatzimichalis 2008 Kapnias Vineyard Zygos Cabernet Sauvignon (Atalanti Valley),Hatzimichalis
122882,Greece,91,17.0,Tselepos 2015 Moschofilero (Mantinia),Tselepos
122964,Greece,91,23.0,Tsantali 2010 Reserve Red (Rapsani),Tsantali
128638,Greece,91,19.0,Tsantali 2015 Kanenas White (Greece),Tsantali
2166,Greece,90,15.0,Kintonis 2012 Agiorgitiko (Nemea),Kintonis
7676,Greece,90,28.0,Argyros 2013 Assyrtiko (Santorini),Argyros
7679,Greece,90,17.0,Thymiopoulos 2012 Young Vines Xinomavro (Naoussa),Thymiopoulos
10477,Greece,90,13.0,Zacharias 2010 Red Symmetry Syrah (Peloponnese),Zacharias
10489,Greece,90,25.0,Palivou 2011 Single Vineyard Selection Agiorgitiko (Nemea),Palivou
13726,Greece,90,55.0,Estate Biblia Chora 2007 Ovilos Red (Pangeon),Estate Biblia Chora
15474,Greece,90,39.0,Gerovassiliou 2015 Chardonnay (Epanomi),Gerovassiliou
19785,Greece,90,18.0,Mercouri Estate 2015 Foloi Roditis-Viognier White (Peloponnese),Mercouri Estate
23868,Greece,90,18.0,Domaine Costa Lazaridi 2006 Amethystos Red (Drama),Domaine Costa Lazaridi
24823,Greece,90,17.0,Santo Wines 2015 Nykteri White (Santorini),Santo Wines
24830,Greece,90,12.0,Voyatzis 2015 Kyklos Moschofilero (Peloponnese),Voyatzis
32984,Greece,90,28.0,Argyros 2014 Assyrtiko (Santorini),Argyros
35702,Greece,90,17.0,Papagiannakos NV Retsina of Mesogaia Savatiano (Retsina),Papagiannakos
37332,Greece,90,16.0,Boutari 2013 Moschofilero (Mantinia),Boutari
37346,Greece,90,25.0,Domaine Sigalas 2013 Assyrtico (Santorini),Domaine Sigalas
38735,Greece,90,50.0,Nemeion Estate 2008 Reserve Agiorgitiko (Nemea),Nemeion Estate
38748,Greece,90,35.0,Lyrarakis 2012 Oak Aged Cabernet Sauvignon-Merlot (Crete),Lyrarakis
38865,Greece,90,23.0,Wine Art Estate 2015 Techni Assyrtiko (Drama),Wine Art Estate
40804,Greece,90,18.0,Mercouri Estate 2015 Foloi Roditis-Viognier White (Peloponnese),Mercouri Estate
48173,Greece,90,12.0,Voyatzis 2011 Kyklos Agiorgitiko (Peloponnese),Voyatzis
57218,Greece,90,15.0,Tselepos 2013 Classic Moschofilero (Mantinia),Tselepos
57687,Greece,90,50.0,Domaine Sigalas 2008 Mavrotragano (Santorini),Domaine Sigalas
58004,Greece,90,18.0,Domaine Costa Lazaridi 2016 Amethystos Rosé (Drama),Domaine Costa Lazaridi
62658,Greece,90,13.0,Loukatos NV Muscat (Patras),Loukatos
62662,Greece,90,40.0,Monemvasia 2005 300 Red (Lakonia),Monemvasia
62668,Greece,90,25.0,Papagiannakos 2013 Vareli Skin Contact Savatiano (Markopoulo),Papagiannakos
62669,Greece,90,22.0,Papagiannakos 2014 Kalogeri Malagousia (Attica),Papagiannakos
67407,Greece,90,18.0,Gentilini 2008 Robola (Cephalonia),Gentilini
71206,Greece,90,40.0,Papaioannou 2005 Microclima Agiorgitiko (Nemea),Papaioannou
78178,Greece,90,23.0,Estate Biblia Chora 2014 White (Pangeon),Estate Biblia Chora
78179,Greece,90,18.0,Domaine Costa Lazaridi 2014 Château Julia Assyrtico (Drama),Domaine Costa Lazaridi
96629,Greece,90,19.0,Nasiakos 2013 Mantinia Moschofilero (Mantinia),Nasiakos
98126,Greece,90,19.0,Alpha Estate 2015 Sauvignon Blanc (Florina),Alpha Estate
98144,Greece,90,19.0,Domaine Costa Lazaridi 2015 Single Vineyard Dry Rosé (Drama),Domaine Costa Lazaridi
105232,Greece,90,12.0,Skouras 2013 Zoe White (Peloponnese),Skouras
106143,Greece,90,50.0,Palivou 2008 Ammos Reserve Terra Leone Single Vineyard Selection Agiorgitiko (Nemea),Palivou
107621,Greece,90,13.0,Achaia Clauss 2015 Demestica Semi Dry Rosé (Achaia),Achaia Clauss
107653,Greece,90,28.0,Argyros 2014 Assyrtiko (Santorini),Argyros
116172,Greece,90,50.0,Mercouri Estate 2007 Domaine Mercouri Cava Dry Red (Letrinon),Mercouri Estate
120684,Greece,90,19.0,Athiná 2012 Assyrtico (Santorini),Athiná
120689,Greece,90,20.0,Claudia Papayianni 2013 Alexandra Malagouzia (Chalkidiki),Claudia Papayianni
120805,Greece,90,25.0,Lyrarakis 2013 Plakoura Vineyard Oak Aged Mandilaria (Crete),Lyrarakis
121195,Greece,90,15.0,Kintonis 2012 Agiorgitiko (Nemea),Kintonis
122046,Greece,90,16.0,Claudia Papayianni 2013 Ex'arnon Sauvignon Blanc-Assyrtiko White (Chalkidiki),Claudia Papayianni
271,Greece,89,15.0,My Big Fat Greek Wine 2010 Assyrtico (Santorini),My Big Fat Greek Wine
596,Greece,89,13.0,Lyrarakis 2015 Vilana (Crete),Lyrarakis
2183,Greece,89,18.0,Kintonis 2015 M Malagousia (Peloponnese),Kintonis
2185,Greece,89,16.0,Lyrarakis 2015 Vóila Vineyard Assyrtiko (Crete),Lyrarakis
4295,Greece,89,20.0,Domaine Costa Lazaridi 2008 Château Julia Assyrtiko Assyrtico (Drama),Domaine Costa Lazaridi
8785,Greece,89,19.0,Tsantali 2006 Reserve Xinomavro (Naoussa),Tsantali
9345,Greece,89,22.0,Semeli 2004 Grande Reserve Agiorgitiko (Nemea),Semeli
14556,Greece,89,36.0,Gaia Wines 2014 Thalassitis Oak Fermented Assyrtiko (Santorini),Gaia Wines
14558,Greece,89,20.0,Greek Wine Cellars 2015 Assyrtico (Santorini),Greek Wine Cellars
17194,Greece,89,30.0,Domaine Sigalas 2013 Fermented in Oak Barrel Assyrtico (Santorini),Domaine Sigalas
17259,Greece,89,37.0,Domaine Costa Lazaridi 2006 Oenotria Red (Drama),Domaine Costa Lazaridi
17262,Greece,89,19.0,Tsantali 2005 Rapsani Reserve Red (Halkidiki),Tsantali
17264,Greece,89,15.0,Estate Constantin Gofas 2009 Mythic River White (Korinthia),Estate Constantin Gofas
17485,Greece,89,14.0,Greek Wine Cellars 2015 Moschofilero (Peloponnese),Greek Wine Cellars
17492,Greece,89,19.0,Tsantali 2015 Kanenas Rosé (Greece),Tsantali
20855,Greece,89,16.0,Nasiakos 2012 Moschofilero (Mantinia),Nasiakos
20858,Greece,89,25.0,Boutari 2012 Assyrtico (Santorini),Boutari
23662,Greece,89,14.0,Greek Wine Cellars 2011 Assyrtico (Santorini),Greek Wine Cellars
29488,Greece,89,14.0,Greek Wine Cellars 2011 Assyrtico (Santorini),Greek Wine Cellars
32854,Greece,89,18.0,Nasiakos 2006 Moschofilero (Mantinia),Nasiakos
33638,Greece,89,18.0,Kintonis 2015 M Malagousia (Peloponnese),Kintonis
33640,Greece,89,16.0,Lyrarakis 2015 Vóila Vineyard Assyrtiko (Crete),Lyrarakis
33647,Greece,89,18.0,Semeli 2015 Moschofilero (Mantinia),Semeli
42873,Greece,89,15.0,Gentilini 2008 Aspro Classic White (Cephalonia),Gentilini
42882,Greece,89,40.0,Gaia Wines 2007 Gaia S Red (Peloponnese),Gaia Wines
