,country,points,price,title,winery
62892,New Zealand,92,47.0,Kumeu River 2008 Maté's Vineyard Chardonnay (Kumeu),Kumeu River
63817,New Zealand,92,35.0,Akarua 2013 Rua Pinot Noir (Central Otago),Akarua
63818,New Zealand,92,,Alana Estate 2013 Pinot Noir (Martinborough),Alana Estate
68926,New Zealand,92,42.0,Kumeu River 2007 Hunting Hill Chardonnay (Kumeu),Kumeu River
69465,New Zealand,92,40.0,Te Mata 2013 Bullnose Syrah (Hawke's Bay),Te Mata
70438,New Zealand,92,44.0,Soho 2011 McQueen Pinot Noir (Central Otago),Soho
70850,New Zealand,92,61.0,Palliser Estate 2013 The Great Hector Pinot Noir (Martinborough),Palliser Estate
70863,New Zealand,92,34.0,Kumeu River 2015 Estate Chardonnay (Kumeu),Kumeu River
70867,New Zealand,92,63.0,Palliser Estate 2014 The Great Ted Pinot Noir (Martinborough),Palliser Estate
70960,New Zealand,92,59.0,Escarpment 2014 Kiwa Single Vineyard Pinot Noir (Martinborough),Escarpment
76106,New Zealand,92,30.0,Villa Maria 2009 Reserve Sauvignon Blanc (Wairau Valley),Villa Maria
76107,New Zealand,92,25.0,Villa Maria 2009 Taylors Pass Vineyard Sauvignon Blanc (Marlborough),Villa Maria
76773,New Zealand,92,30.0,Quartz Reef NV Brut Méthode Traditionnelle Sparkling (Central Otago),Quartz Reef
85540,New Zealand,92,22.0,Jules Taylor 2013 OTQ Sauvignon Blanc (Marlborough),Jules Taylor
85541,New Zealand,92,35.0,Cypress 2013 Terraces Chardonnay (Hawke's Bay),Cypress
85543,New Zealand,92,120.0,Mt. Difficulty 2013 Bannockburn Long Gully Single Vineyard Pinot Noir (Central Otago),Mt. Difficulty
93086,New Zealand,92,49.0,Kumeu River 2015 Hunting Hill Chardonnay (Kumeu),Kumeu River
93096,New Zealand,92,28.0,Decibel 2014 Single Vineyard Pinot Noir (Martinborough),Decibel
94222,New Zealand,92,100.0,Craggy Range 2010 Le Sol Gimblett Gravels Syrah (Hawke's Bay),Craggy Range
97245,New Zealand,92,79.0,Felton Road 2010 Block 3 Pinot Noir (Central Otago),Felton Road
97255,New Zealand,92,45.0,Man O' War 2009 Ironclad Red (Waiheke Island),Man O' War
98704,New Zealand,92,35.0,Trinity Hill 2014 The Gimblett Gimblett Gravels Red (Hawke's Bay),Trinity Hill
