,country,points,price,title,winery
2747,Romania,86,9.0,Cramele Recas 2014 Legendary Estate Series Cabernet Sauvignon (Romania),Cramele Recas
2748,Romania,86,9.0,Cramele Recas 2014 Legendary Estate Series Pinot Grigio (Romania),Cramele Recas
2749,Romania,86,7.0,Cramele Recas 2015 Dreambird Merlot (Romania),Cramele Recas
6987,Romania,86,8.0,Jidvei 2016 Treasure of Transylvania Medium Sweet Gewurztraminer (Tarnave),Jidvei
14158,Romania,86,7.0,Cramele Recas 2011 Dreambird Pinot Noir (Viile Timisului),Cramele Recas
14179,Romania,86,7.0,Cramele Recas 2011 Dreambird Moscato (Recas),Cramele Recas
28428,Romania,86,7.0,Cramele Recas 2010 Dreamfish Sauvignon Blanc (Viile Timisului),Cramele Recas
40972,Romania,86,20.0,VinArte 2004 Alb de Murfatlar Pinot Gris (Murfatlar),VinArte
40989,Romania,86,20.0,VinArte 2001 Villa Zorilor Red Paradox Merlot (Dealu Mare),VinArte
50926,Romania,86,9.0,Werewolf 2008 Pinot Noir (Romania),Werewolf
52583,Romania,86,9.0,Cramele Recas 2014 Legendary Estate Series Cabernet Sauvignon (Romania),Cramele Recas
52584,Romania,86,9.0,Cramele Recas 2014 Legendary Estate Series Pinot Grigio (Romania),Cramele Recas
52585,Romania,86,7.0,Cramele Recas 2015 Dreambird Merlot (Romania),Cramele Recas
57491,Romania,86,9.0,Cramele Halewood 2012 La Umbra Cabernet Sauvignon (Dealurile Munteniei),Cramele Halewood
62124,Romania,86,9.0,Cramele Recas 2014 Legendary Estate Series Pinot Noir (Romania),Cramele Recas
62125,Romania,86,7.0,Cramele Recas 2015 Dreambird Pinot Grigio (Romania),Cramele Recas
62126,Romania,86,7.0,Cramele Recas 2015 Dreamfish Sauvignon Blanc (Romania),Cramele Recas
62140,Romania,86,7.0,Cramele Recas 2015 Dreamfish Chardonnay (Romania),Cramele Recas
70042,Romania,86,7.0,Cramele Recas 2014 Dreambird Moscato (Viile Timisului),Cramele Recas
72846,Romania,86,9.0,Cramele Halewood 2012 La Umbra Cabernet Sauvignon (Dealurile Munteniei),Cramele Halewood
73358,Romania,86,7.0,Cramele Recas 2011 Dreambird Moscato (Recas),Cramele Recas
79469,Romania,86,7.0,Cramele Recas 2013 Dreambird Pinot Noir (Viile Timisului),Cramele Recas
82964,Romania,86,11.0,Senator 2009 Monser Feteasca Neagra (Dealurile Hușilor),Senator
82972,Romania,86,6.0,Cramele Recas 2011 Dreamfish Chardonnay (Recas),Cramele Recas
98860,Romania,86,18.0,Terra Romana 2007 Cuvée Charlotte Red (Dealu Mare),Terra Romana
103509,Romania,86,7.0,Cramele Recas 2014 Dreambird Merlot (Viile Timisului),Cramele Recas
103530,Romania,86,7.0,Cramele Recas 2014 Dreamfish Sauvignon Blanc (Viile Timisului),Cramele Recas
104015,Romania,86,9.0,Cramele Recas 2011 Paparuda Estate Collection Cabernet Sauvignon (Viile Timisului),Cramele Recas
106429,Romania,86,20.0,VinArte 2004 Alb de Murfatlar Pinot Gris (Murfatlar),VinArte
113008,Romania,86,7.0,Cramele Recas 2013 Dreamfish Sauvignon Blanc (Viile Timisului),Cramele Recas
118635,Romania,86,9.0,Cramele Recas 2014 Legendary Estate Series Pinot Noir (Romania),Cramele Recas
118636,Romania,86,7.0,Cramele Recas 2015 Dreambird Pinot Grigio (Romania),Cramele Recas
118637,Romania,86,7.0,Cramele Recas 2015 Dreamfish Sauvignon Blanc (Romania),Cramele Recas
118980,Romania,86,7.0,Cramele Recas 2009 Dreambird Pinot Grigio (Viile Timisului),Cramele Recas
119368,Romania,86,8.0,Domeniile Sahateni 2014 Nomad Dealurie Munteniei Pinot Noir (Dealu Mare),Domeniile Sahateni
121787,Romania,86,7.0,Cramele Recas 2014 Dreamfish Sauvignon Blanc (Viile Timisului),Cramele Recas
126096,Romania,86,4.0,Cramele Recas 2011 UnWineD Pinot Grigio (Viile Timisului),Cramele Recas
126112,Romania,86,9.0,Cramele Recas 2011 Paparuda Estate Collection Cabernet Sauvignon (Viile Timisului),Cramele Recas
984,Romania,85,12.0,Byzantium 2005 Rosso di Valachia Red (Dealu Mare),Byzantium
1543,Romania,85,10.0,Jidvei 2015 Nec Plus Ultra Demisec Sauvignon Blanc (Jidvei),Jidvei
7567,Romania,85,12.0,Byzantium 2005 Rosso di Valachia Red (Dealu Mare),Byzantium
7569,Romania,85,8.0,Cramele Recas 2008 Chardonnay (Recas),Cramele Recas
7583,Romania,85,8.0,Heavenly Retreat 2007 Riesling (Recas),Heavenly Retreat
8423,Romania,85,7.0,Cramele Recas 2014 Dreamfish Cabernet Sauvignon (Viile Timisului),Cramele Recas
18580,Romania,85,7.0,Cramele Recas 2011 Dreamfish Sauvignon Blanc (Recas),Cramele Recas
20983,Romania,85,8.0,Jidvei 2016 Treasure of Transylvania Riesling (Tarnave),Jidvei
25067,Romania,85,16.0,Budureasca 2016 Origini Sec Sauvignon Blanc (Dealu Mare),Budureasca
27691,Romania,85,8.0,SERVE 2010 Terra Romana Chevalier de Dyonis Pinot Noir (Dealurile Munteniei),SERVE
52598,Romania,85,7.0,Cramele Recas 2015 Dreamfish Cabernet Sauvignon (Romania),Cramele Recas
54053,Romania,85,8.0,Jidvei 2016 Treasure of Transylvania Medium Dry Moscato (Tarnave),Jidvei
54054,Romania,85,8.0,Jidvei 2016 Treasure of Transylvania Medium Dry Sauvignon Blanc (Tarnave),Jidvei
54057,Romania,85,7.0,Cramele Recas 2013 Dreamfish Cabernet Sauvignon (Viile Timisului),Cramele Recas
