,country,points,price,title,winery
25177,Uruguay,88,20.0,Pisano 2013 RPF Tannat (Progreso),Pisano
25497,Uruguay,88,19.0,Alto de la Ballena 2011 Reserve Tannat-Viognier Red (Uruguay),Alto de la Ballena
38811,Uruguay,88,120.0,Familia Deicas 2006 1st Cru d'Exception Tannat (Juanico),Familia Deicas
45485,Uruguay,88,20.0,Marichal 2013 Reserve Collection Tannat (Canelones),Marichal
51922,Uruguay,88,16.0,Artesana 2012 Tannat (Canelones),Artesana
55669,Uruguay,88,13.0,Antigua Bodega Stagnari 2015 Pedregal Roble Tannat (Canelones),Antigua Bodega Stagnari
55673,Uruguay,88,21.0,Bracco Bosca 2016 Ombú Reserve Tannat (Atlantida),Bracco Bosca
71081,Uruguay,88,20.0,Pizzorno 2013 Reserva Tannat (Canelones),Pizzorno
76117,Uruguay,88,22.0,Pisano 2010 RPF Tannat (Progreso),Pisano
82564,Uruguay,88,23.0,Gimenez Mendez 2015 Alta Reserva Tannat (Uruguay),Gimenez Mendez
82578,Uruguay,88,40.0,Pisano 2011 Arretxea Grand Reserve Estate Bottled Tannat (Progreso),Pisano
84867,Uruguay,88,46.0,Pisano 2009 Arretxea Estate Bottled Grand Reserve Red (Progreso),Pisano
88965,Uruguay,88,20.0,Pizzorno 2013 Reserva Tannat (Canelones),Pizzorno
91378,Uruguay,88,20.0,Garzón 2015 Reserve Cabernet Franc (Uruguay),Garzón
94938,Uruguay,88,18.0,Artesana 2015 Tannat-Merlot-Zinfandel Red (Canelones),Artesana
96750,Uruguay,88,16.0,Artesana 2012 Tannat (Canelones),Artesana
129481,Uruguay,88,29.0,Artesana 2011 Tannat-Merlot (Canelones),Artesana
11107,Uruguay,87,17.0,Gimenez Mendez 2015 100 Años Viñas Mendoza Malbec (Montevideo),Gimenez Mendez
11108,Uruguay,87,22.0,Gimenez Mendez 2015 Las Brujas Red (Canelones),Gimenez Mendez
19265,Uruguay,87,17.0,Gimenez Mendez 2015 100 Años Viñas Mendoza Malbec (Montevideo),Gimenez Mendez
19266,Uruguay,87,22.0,Gimenez Mendez 2015 Las Brujas Red (Canelones),Gimenez Mendez
36397,Uruguay,87,15.0,Gimenez Mendez 2008 Identity Cabernet Sauvignon (Canelones),Gimenez Mendez
39898,Uruguay,87,50.0,Castillo Viejo 2005 El Preciado Gran Reserva Red (San Jose),Castillo Viejo
43239,Uruguay,87,14.0,Alto de la Ballena 2012 Tannat-Merlot-Cabernet Franc Maldon Red (Uruguay),Alto de la Ballena
43444,Uruguay,87,22.0,Pisano 2010 RPF Cabernet Sauvignon (Progreso),Pisano
49056,Uruguay,87,13.0,Pisano 2012 Cisplatino Tannat-Merlot (Progreso),Pisano
52550,Uruguay,87,45.0,Familia Deicas 2007 Tannat (Juanico),Familia Deicas
55071,Uruguay,87,11.0,Bracco Bosca 2015 Ombú Tannat (Atlantida),Bracco Bosca
59203,Uruguay,87,29.0,Artesana 2011 Tannat (Canelones),Artesana
71451,Uruguay,87,60.0,Familia Deicas 2009 Preludio Barrel Select Lot N°92 Red (Juanico),Familia Deicas
72049,Uruguay,87,60.0,Familia Deicas 2009 Preludio Barrel Select Lot N°92 Red (Juanico),Familia Deicas
72448,Uruguay,87,15.0,Pisano 2015 Río de los Pájaros Reserve Pinot Noir (Progreso),Pisano
88984,Uruguay,87,19.0,Antigua Bodega Stagnari 2013 Prima Donna Crianza en Roble Tannat (Canelones),Antigua Bodega Stagnari
105366,Uruguay,87,20.0,Garzón 2013 Varietales Tannat (Uruguay),Garzón
110859,Uruguay,87,23.0,Artesana 2010 Estate Blend Tannat-Merlot (Canelones),Artesana
117353,Uruguay,87,20.0,Montes Toscanini 2015 Criado en Roble Tannat (Canelones),Montes Toscanini
117371,Uruguay,87,15.0,Viñedo de los Vientos 2016 Estival White (Atlantida),Viñedo de los Vientos
129436,Uruguay,87,20.0,Garzón 2014 Varietals Tannat (Uruguay),Garzón
129437,Uruguay,87,17.0,Garzón 2016 Reserva Albariño (Uruguay),Garzón
129445,Uruguay,87,20.0,Montes Toscanini 2015 Criado en Roble Tannat (Canelones),Montes Toscanini
4104,Uruguay,86,16.0,Artesana 2013 Tannat-Merlot-Zinfandel Red (Canelones),Artesana
6969,Uruguay,86,23.0,Viñedo de los Vientos 2012 Eolo Gran Reserva Red (Atlantida),Viñedo de los Vientos
15986,Uruguay,86,25.0,Bouza 2016 Albariño (Montevideo),Bouza
97552,Uruguay,86,12.0,Pisano 2013 Cisplatino Tannat-Merlot (Progreso),Pisano
101573,Uruguay,86,32.0,Bodegas Carrau 2011 Amat Cerro Chapeu Tannat (Uruguay),Bodegas Carrau
113022,Uruguay,86,16.0,Artesana 2012 Tannat-Merlot (Canelones),Artesana
20966,Uruguay,85,14.0,Artesana 2016 Tannat Rosé (Canelones),Artesana
37960,Uruguay,85,17.0,Garzón 2014 Varietales Albariño (Uruguay),Garzón
48301,Uruguay,85,20.0,Gimenez Mendez 2007 Identity Red (Canelones),Gimenez Mendez
54036,Uruguay,85,40.0,Ariano Hermanos 2011 Don Nelson Gran Reserva Edición Limitada Tannat (Canelones),Ariano Hermanos
73947,Uruguay,85,16.0,Narbona 2015 Puerto Carmelo Tannat (Uruguay),Narbona
86803,Uruguay,85,20.0,Gimenez Mendez 2007 Identity Red (Canelones),Gimenez Mendez
87976,Uruguay,85,25.0,Bouza 2015 Albariño (Uruguay),Bouza
111943,Uruguay,85,13.0,Antigua Bodega Stagnari 2015 Pedregal Roble Tannat-Merlot (Canelones),Antigua Bodega Stagnari
111945,Uruguay,85,14.0,Bodegas Carrau 2015 Reserva Las Violatas Tannat (Uruguay),Bodegas Carrau
111956,Uruguay,85,13.0,Familia Traversa 2015 Noble Alianza Reserva Marselan-Tannat-Merlot Red (Uruguay),Familia Traversa
10574,Uruguay,84,37.0,Familia Deicas 2015 Deicas Mar de Piedras Vineyard Tannat (Uruguay),Familia Deicas
10581,Uruguay,84,40.0,Viñedo de los Vientos 2008 Angel's Cuvée Ripasso de Tannat (Atlantida),Viñedo de los Vientos
10586,Uruguay,84,20.0,Marichal 2015 Reserve Collection Blanc de Noir Rosé (Canelones),Marichal
18989,Uruguay,84,16.0,Garzón 2016 Reserve Sauvignon Blanc (Uruguay),Garzón
19512,Uruguay,84,65.0,Marichal 2013 Grand Reserve A Tannat (Canelones),Marichal
19513,Uruguay,84,20.0,Marichal 2015 Reserve Collection Pinot Noir (Canelones),Marichal
20993,Uruguay,84,16.0,Ariano Hermanos 2013 Don Adelio Reserve Tannat-Syrah (Canelones),Ariano Hermanos
25885,Uruguay,84,16.0,Pisano 2011 Río de los Pájaros Reserve Pinot Noir (Progreso),Pisano
48543,Uruguay,84,10.0,Pueblo del Sol 2010 Tannat (Juanico),Pueblo del Sol
51462,Uruguay,84,20.0,Marichal 2015 Reserve Collection Blanc de Noir Rosé (Canelones),Marichal
124223,Uruguay,84,16.0,Marichal 2011 Premium Varietal Merlot (Canelones),Marichal
12670,Uruguay,83,20.0,Castillo Viejo 2007 Parcela Vieja Tannat (San Jose),Castillo Viejo
51472,Uruguay,83,12.0,Montes Toscanini 2016 Reserva Familiar Tannat (Canelones),Montes Toscanini
51477,Uruguay,83,18.0,Familia Traversa 2015 Viña Salort Reserva Tannat (Montevideo),Familia Traversa
121134,Uruguay,83,16.0,Marichal 2011 Premium Varietal Tannat (Canelones),Marichal
