,country,points,price,title,winery
45016,Argentina,94,75.0,Kaiken 2010 Mai Malbec (Mendoza),Kaiken
45026,Argentina,94,65.0,Tapiz 2011 Black Tears Malbec (Mendoza),Tapiz
46895,Argentina,94,50.0,TeHo 2014 El Corte Tomal Vineyard Red (Mendoza),TeHo
51349,Argentina,94,90.0,El Enemigo 2013 Gran Enemigo Gualtallary Single Vineyard Cabernet Franc-Cabernet Sauvignon (Mendoza),El Enemigo
51883,Argentina,94,102.0,Pascual Toso 2010 Magdalena Toso Limited 20 Barrels Malbec-Cabernet Sauvignon (Mendoza),Pascual Toso
71397,Argentina,94,65.0,LTU 2008 Malbec (Uco Valley),LTU
76584,Argentina,94,75.0,Trapiche 2011 Iscay Syrah-Viognier (Mendoza),Trapiche
87415,Argentina,94,80.0,Lamadrid 2011 Matilde Single Vineyard Malbec (Agrelo),Lamadrid
87419,Argentina,94,169.0,Luigi Bosca 2009 Icono Malbec-Cabernet Sauvignon (Luján de Cuyo),Luigi Bosca
87421,Argentina,94,50.0,Monteviejo 2009 Lindaflor Red (Uco Valley),Monteviejo
88867,Argentina,94,50.0,Trapiche 2009 Finca Domingo F. Sarmiento Single Vineyard Malbec (La Consulta),Trapiche
88878,Argentina,94,90.0,Viña Alicia 2008 Coleccion de Familia Brote Negro Malbec (Luján de Cuyo),Viña Alicia
107453,Argentina,94,48.0,Alta Vista 2013 Single Vineyard Serenade Malbec (Mendoza),Alta Vista
107454,Argentina,94,120.0,Tapiz 2012 Las Notas de Jean Claude Merlot (Mendoza),Tapiz
107743,Argentina,94,100.0,Monteviejo 2007 Lindaflor La Violeta Malbec (Mendoza),Monteviejo
107989,Argentina,94,50.0,Alta Vista 2006 Single Vineyard Temis Malbec (Uco Valley),Alta Vista
108668,Argentina,94,95.0,Viña Cobos 2011 Bramare Marchiori Vineyard Malbec (Perdriel),Viña Cobos
109537,Argentina,94,125.0,Monteviejo 2008 Lindaflor La Violeta Malbec (Mendoza),Monteviejo
117217,Argentina,94,120.0,Bodega Catena Zapata 2007 Nicolas Catena Zapata Red (Mendoza),Bodega Catena Zapata
120021,Argentina,94,40.0,Melipal 2012 Nazarenas Vineyard Malbec (Mendoza),Melipal
120022,Argentina,94,63.0,Bodegas Caro 2012 Red (Mendoza),Bodegas Caro
120041,Argentina,94,90.0,Viña Cobos 2012 Bramare Rebon Vineyard Malbec (La Consulta),Viña Cobos
120043,Argentina,94,120.0,Zuccardi 2012 Finca Canal Uco Malbec (Mendoza),Zuccardi
121245,Argentina,94,140.0,Achaval-Ferrer 2013 Finca Altamira Malbec (Mendoza),Achaval-Ferrer
121251,Argentina,94,100.0,Cheval des Andes 2011 Red (Mendoza),Cheval des Andes
123772,Argentina,94,90.0,Zuccardi 2012 Aluvional Malbec (La Consulta),Zuccardi
125313,Argentina,94,44.0,Viña Cobos 2010 Bramare Malbec (Luján de Cuyo),Viña Cobos
553,Argentina,93,42.0,Clos d'Argentine 2013 Winemaker's Selection Reserva Malbec (Mendoza),Clos d'Argentine
567,Argentina,93,55.0,Benegas 2011 Benegas Lynch La Encerrada Estate Vineyard Malbec (Mendoza),Benegas
5512,Argentina,93,60.0,SignoSeis 2011 The Angel Oak Reserva Malbec (Valle de Uco),SignoSeis
6367,Argentina,93,65.0,Bodega Renacer 2011 Punto Final Gran Edición Limitada Cabernet Franc (Mendoza),Bodega Renacer
8110,Argentina,93,50.0,Mendel 2013 Unus Red (Mendoza),Mendel
9381,Argentina,93,70.0,Finca El Origen 2011 Phi Single Vineyard Red (Valle de Uco),Finca El Origen
9390,Argentina,93,85.0,Alta Vista 2011 Alto Red (Mendoza),Alta Vista
9391,Argentina,93,140.0,Achaval-Ferrer 2013 Finca Mirador Malbec (Mendoza),Achaval-Ferrer
9603,Argentina,93,90.0,Zuccardi 2009 Aluvional Malbec (Tupungato),Zuccardi
10924,Argentina,93,115.0,Mendel 2014 Finca Remota Malbec (Uco Valley),Mendel
10935,Argentina,93,150.0,Achaval-Ferrer 2014 Finca Altamira Malbec (Mendoza),Achaval-Ferrer
15451,Argentina,93,25.0,Mascota 2011 Unánime Gran Vino Tinto Red (Mendoza),Mascota
16489,Argentina,93,80.0,François Lurton 2013 Chacayes Malbec (Valle de Uco),François Lurton
16511,Argentina,93,100.0,Rutini 2013 Apartado Gran Malbec (Argentina),Rutini
16630,Argentina,93,111.0,Monteviejo 2009 Lindaflor La Violeta Malbec (Uco Valley),Monteviejo
19817,Argentina,93,50.0,Finca Decero 2007 Amano Remolinos Vineyard Red (Agrelo),Finca Decero
19832,Argentina,93,120.0,Bodega Catena Zapata 2006 Nicolas Catena Zapata Red (Mendoza),Bodega Catena Zapata
23174,Argentina,93,75.0,SignoSeis 2011 The Angel Oak Celestial Barrel Fermented Malbec (Valle de Uco),SignoSeis
23176,Argentina,93,120.0,Bodega Catena Zapata 2010 Nicasia Vineyard Malbec (Mendoza),Bodega Catena Zapata
23186,Argentina,93,110.0,El Enemigo 2011 Gran Enemigo Gualtallary Single Vineyard Cabernet Franc (Mendoza),El Enemigo
24441,Argentina,93,,O. Fournier 2009 Alfa Crux Malbec (Uco Valley),O. Fournier
25797,Argentina,93,48.0,Alta Vista 2013 Singe Vineyard Alizarine Malbec (Mendoza),Alta Vista
25817,Argentina,93,40.0,Aguijón De Abeja 2015 Reserva Malbec (Argentina),Aguijón De Abeja
25962,Argentina,93,50.0,Mendel 2012 Unus Red (Mendoza),Mendel
26535,Argentina,93,130.0,Pascual Toso 2013 Magdalena Toso Barrancas Vineyards Paul Hobbs Barrels Selection Limited 23 Barrels Malbec-Cabernet (Mendoza),Pascual Toso
29969,Argentina,93,35.0,Altocedro 2012 Finca Los Turcos Malbec (La Consulta),Altocedro
33802,Argentina,93,38.0,Luigi Bosca 2014 Gala 2 Red (Mendoza),Luigi Bosca
35333,Argentina,93,80.0,Hélène Garcin 2003 Poesia Red (Mendoza),Hélène Garcin
39467,Argentina,93,85.0,Kaiken 2007 Mai Malbec (Mendoza),Kaiken
39668,Argentina,93,120.0,Zuccardi 2012 Los Membrillos Cabernet Sauvignon (La Consulta),Zuccardi
39684,Argentina,93,60.0,Cicchitti 2012 Gran Reserva Malbec (Mendoza),Cicchitti
45469,Argentina,93,65.0,Bodega Renacer 2013 Renacer R Malbec (Mendoza),Bodega Renacer
46676,Argentina,93,65.0,Tapiz 2012 Black Tears Malbec (Uco Valley),Tapiz
46678,Argentina,93,28.0,Antigal 2010 Aduentus Classic Red (Mendoza),Antigal
46698,Argentina,93,27.0,Mascota 2014 Unánime Gran Vino Tinto Red (Mendoza),Mascota
47373,Argentina,93,60.0,Durigutti 2009 10 Años Edición Limitada Red (Mendoza),Durigutti
47375,Argentina,93,90.0,El Enemigo 2010 Gran Enemigo Red (Mendoza),El Enemigo
47523,Argentina,93,35.0,Tapiz 2007 Selección de Barricas Reserva Red (Mendoza),Tapiz
48572,Argentina,93,45.0,Monteviejo 2006 Red (Uco Valley),Monteviejo
51863,Argentina,93,40.0,Melipal 2011 Nazarenas Vineyard Malbec (Mendoza),Melipal
51877,Argentina,93,65.0,Tapiz 2010 Black Tears Malbec (Mendoza),Tapiz
54130,Argentina,93,120.0,El Enemigo 2014 Gran Enemigo Agrelo Single Vineyard Cabernet Franc (Mendoza),El Enemigo
54875,Argentina,93,65.0,LTU 2009 Malbec (Uco Valley),LTU
55640,Argentina,93,60.0,Proemio 2013 I Barrel Selection Red (Mendoza),Proemio
55646,Argentina,93,165.0,Luigi Bosca 2011 Icono Malbec-Cabernet (Luján de Cuyo),Luigi Bosca
57868,Argentina,93,135.0,Bodega Catena Zapata 2010 Argentino Malbec (Mendoza),Bodega Catena Zapata
