,country,points,price,title,winery
1563,Italy,97,220.0,Tenuta San Guido 2008 Sassicaia  (Bolgheri Sassicaia),Tenuta San Guido
1564,Italy,97,215.0,Tenuta dell'Ornellaia 2008 Ornellaia  (Bolgheri Superiore),Tenuta dell'Ornellaia
4503,Italy,97,60.0,Passopisciaro 2013 Contrada R Nerello Mascalese (Terre Siciliane),Passopisciaro
15831,Italy,97,125.0,Altesino 2012 Montosoli  (Brunello di Montalcino),Altesino
16523,Italy,97,75.0,Germano Ettore 2013 Prapò  (Barolo),Germano Ettore
16774,Italy,97,82.0,Elvio Cogno 2013 Ravera  (Barolo),Elvio Cogno
21078,Italy,97,325.0,Marchesi Antinori 2010 Solaia Red (Toscana),Marchesi Antinori
33840,Italy,97,,Principe Corsini Fattoria Le Corti 1997 Sant'Andrea Corsini  (Vin Santo del Chianti Classico),Principe Corsini Fattoria Le Corti
33842,Italy,97,90.0,Livio Felluga 2007 Picolit Picolit (Colli Orientali del Friuli),Livio Felluga
35519,Italy,97,325.0,Marchesi Antinori 2012 Solaia Red (Toscana),Marchesi Antinori
39291,Italy,97,460.0,Tenuta dell'Ornellaia 2006 Masseto Merlot (Toscana),Tenuta dell'Ornellaia
45785,Italy,97,450.0,Poggio di Sotto 2010 Riserva  (Brunello di Montalcino),Poggio di Sotto
45786,Italy,97,290.0,Poggio di Sotto 2010  Brunello di Montalcino,Poggio di Sotto
45787,Italy,97,100.0,Gianni Brunelli 2010 Riserva  (Brunello di Montalcino),Gianni Brunelli
45789,Italy,97,70.0,Le Potazzine 2011  Brunello di Montalcino,Le Potazzine
45790,Italy,97,140.0,Ciacci Piccolomini d'Aragona 2010 Vigna di Pianrosso Santa Caterina d'Oro Riserva  (Brunello di Montalcino),Ciacci Piccolomini d'Aragona
45801,Italy,97,200.0,Tenuta dell'Ornellaia 2006 Ornellaia  (Bolgheri Superiore),Tenuta dell'Ornellaia
45991,Italy,97,96.0,Brovia 2013 Rocche di Castiglione  (Barolo),Brovia
54299,Italy,97,90.0,Guastaferro 2006 Primum Riserva  (Taurasi),Guastaferro
79106,Italy,97,190.0,Tenuta San Guido 2004 Sassicaia  (Bolgheri Sassicaia),Tenuta San Guido
79107,Italy,97,100.0,Fattoria Petrolo 2004 Galatrona Merlot (Toscana),Fattoria Petrolo
81899,Italy,97,215.0,Gaja 2006 Conteisa Nebbiolo (Langhe),Gaja
82755,Italy,97,170.0,Avignonesi 1997 375ml  (Vin Santo di Montepulciano),Avignonesi
102483,Italy,97,100.0,Mascarello Giuseppe e Figlio 2010 Villero  (Barolo),Mascarello Giuseppe e Figlio
108646,Italy,97,550.0,Masseto 2010 Merlot (Toscana),Masseto
108647,Italy,97,227.0,Tenuta San Guido 2010 Sassicaia  (Bolgheri Sassicaia),Tenuta San Guido
108648,Italy,97,240.0,Ornellaia 2010  Bolgheri Superiore,Ornellaia
108649,Italy,97,130.0,Le Macchiole 2010 Paleo Rosso Cabernet Franc (Toscana),Le Macchiole
109408,Italy,97,81.0,Castello Banfi 2007 Excelsus Red (Toscana),Castello Banfi
109409,Italy,97,134.0,Fattoria Petrolo 2008 Galatrona Merlot (Toscana),Fattoria Petrolo
117317,Italy,97,152.0,Il Paradiso di Manfredi 2006 Riserva  (Brunello di Montalcino),Il Paradiso di Manfredi
119641,Italy,97,82.0,Elvio Cogno 2013 Ravera  (Barolo),Elvio Cogno
119642,Italy,97,58.0,Produttori del Barbaresco 2011 Rabajà Riserva  (Barbaresco),Produttori del Barbaresco
119643,Italy,97,170.0,Sandrone 2013 Aleste  (Barolo),Sandrone
119644,Italy,97,55.0,Giacomo Fenocchio 2013 Bussia  (Barolo),Giacomo Fenocchio
119645,Italy,97,97.0,Massolino 2013 Parafada  (Barolo),Massolino
119646,Italy,97,375.0,Giuseppe Rinaldi 2013 Tre Tine  (Barolo),Giuseppe Rinaldi
119647,Italy,97,75.0,Grimaldi Bruna 2013 Badarina  (Barolo),Grimaldi Bruna
120275,Italy,97,80.0,Casanova di Neri 2006 Tenuta Nuova  (Brunello di Montalcino),Casanova di Neri
121935,Italy,97,96.0,Brovia 2013 Brea Vigna Cà Mia  (Barolo),Brovia
122419,Italy,97,80.0,Giacomo Fenocchio 2008 Bussia 90 Dì  (Barolo),Giacomo Fenocchio
122420,Italy,97,98.0,Cavallotto 2007 Vignolo Riserva  (Barolo),Cavallotto
1570,Italy,96,75.0,Tenuta Argentiera 2008 Argentiera  (Bolgheri Superiore),Tenuta Argentiera
4513,Italy,96,146.0,Giuseppe Rinaldi 2012 Brunate  (Barolo),Giuseppe Rinaldi
6424,Italy,96,73.0,Mocali 2007 Riserva  (Brunello di Montalcino),Mocali
15844,Italy,96,65.0,Le Chiuse 2012  Brunello di Montalcino,Le Chiuse
15853,Italy,96,199.0,Biondi Santi 2012  Brunello di Montalcino,Biondi Santi
16526,Italy,96,55.0,Albino Rocca 2014 Ronchi  (Barbaresco),Albino Rocca
16527,Italy,96,70.0,Brezza 2013 Sarmassa  (Barolo),Brezza
16530,Italy,96,98.0,Albino Rocca 2014 Angelo  (Barbaresco),Albino Rocca
21081,Italy,96,80.0,Isole e Olena 2010 Cepparello Sangiovese (Toscana),Isole e Olena
21717,Italy,96,80.0,Cordero di Montezemolo 2007 Bricco Gattera  (Barolo),Cordero di Montezemolo
27600,Italy,96,45.0,Il Colle 2011  Brunello di Montalcino,Il Colle
27601,Italy,96,540.0,Biondi Santi 2011 Riserva  (Brunello di Montalcino),Biondi Santi
33843,Italy,96,90.0,Livio Felluga 2006 Picolit Picolit (Colli Orientali del Friuli),Livio Felluga
38980,Italy,96,63.0,Monteraponi 2010 Baron' Ugo Riserva  (Chianti Classico),Monteraponi
39292,Italy,96,169.0,Castello di Ama 2006 L'Apparita Merlot (Toscana),Castello di Ama
39293,Italy,96,125.0,Le Macchiole 2006 Paleo Cabernet Franc (Toscana),Le Macchiole
39294,Italy,96,100.0,Tenuta Sette Ponti 2007 Oreno Red (Toscana),Tenuta Sette Ponti
40309,Italy,96,27.0,Isole e Olena 2010  Chianti Classico,Isole e Olena
44999,Italy,96,131.0,Luigi Oddero & Figli 2008 Vigna Rionda  (Barolo),Luigi Oddero & Figli
45002,Italy,96,149.0,Rivetto 2010 Briccolina  (Barolo),Rivetto
45004,Italy,96,79.0,Attilio Ghisolfi 2011 Bussia Bricco Visette  (Barolo),Attilio Ghisolfi
45006,Italy,96,165.0,Sandrone 2011 Cannubi Boschis  (Barolo),Sandrone
45794,Italy,96,89.0,Terralsole 2010 Riserva  (Brunello di Montalcino),Terralsole
45795,Italy,96,195.0,Fuligni 2010 Riserva  (Brunello di Montalcino),Fuligni
45796,Italy,96,115.0,Padelletti 2010 Riserva  (Brunello di Montalcino),Padelletti
45797,Italy,96,130.0,Canalicchio di Sopra 2010 Riserva  (Brunello di Montalcino),Canalicchio di Sopra
45995,Italy,96,190.0,Paolo Scavino 2011 Rocche dell'Annunziata Riserva  (Barolo),Paolo Scavino
47899,Italy,96,80.0,Milziade Antano 2010 Colleallodole  (Montefalco Sagrantino),Milziade Antano
52631,Italy,96,400.0,Biondi Santi 2001 Riserva  (Brunello di Montalcino),Biondi Santi
54307,Italy,96,105.0,Feudi di San Gregorio 2012 Patrimo Merlot (Campania),Feudi di San Gregorio
59975,Italy,96,85.0,Le Potazzine 2012  Brunello di Montalcino,Le Potazzine
59976,Italy,96,50.0,Baricci 2012  Brunello di Montalcino,Baricci
