,country,points,price,title,winery
124237,Mexico,84,20.0,L.A. Cetto 2005 Private Reserve Barrel Aged Cabernet Sauvignon (Valle de Guadalupe),L.A. Cetto
7608,Mexico,83,8.0,L.A. Cetto 1999 Petite Sirah (Valle de Guadalupe),L.A. Cetto
11591,Mexico,83,21.0,Hacienda La Lomita 2012 Cursi Rosé (Valle de Guadalupe),Hacienda La Lomita
15101,Mexico,83,22.0,Unión de Productores del Valle (UPVG) 2009 Estacion el Porvenir Vino Tinto Red (Valle de Guadalupe),Unión de Productores del Valle (UPVG)
27211,Mexico,83,13.0,L.A. Cetto 2013 Chardonnay (Valle de Guadalupe),L.A. Cetto
42368,Mexico,83,27.0,Vena Cava 2011 Cabernet Sauvignon (Valle de Guadalupe),Vena Cava
86271,Mexico,83,27.0,Vena Cava 2011 Tempranillo (Valle de Guadalupe),Vena Cava
106945,Mexico,83,35.0,Lafarga 2008 Equinoccio Syrah (Valle de Guadalupe),Lafarga
106949,Mexico,83,21.0,Vinicola Urbana 2011 Xikbal Chardonnay (Valle de Guadalupe),Vinicola Urbana
121135,Mexico,83,11.0,L.A. Cetto 2011 Estate Bottled Sauvignon Blanc (Valle de Guadalupe),L.A. Cetto
23915,Mexico,82,25.0,Vinicola Fraternidad 2012 Impetu Rosé (Valle de Guadalupe),Vinicola Fraternidad
23933,Mexico,82,30.0,Vinos Magbel 2010 Merlot (Valle de Guadalupe),Vinos Magbel
79707,Mexico,82,13.0,L.A. Cetto 2013 Sauvignon Blanc (Valle de Guadalupe),L.A. Cetto
98677,Mexico,82,11.0,L.A. Cetto 2010 Estate Bottled Cabernet Sauvignon (Valle de Guadalupe),L.A. Cetto
107756,Mexico,82,21.0,Dubacano 2010 Tempranillo (Valle de Guadalupe),Dubacano
107757,Mexico,82,15.0,Emevé 2012 Chardonnay (Valle de Guadalupe),Emevé
113375,Mexico,82,23.0,Emevé 2009 Shiraz (Valle de Guadalupe),Emevé
113395,Mexico,82,21.0,Lafarga 2010 Equinoccio Chardonnay (Valle de Guadalupe),Lafarga
114955,Mexico,82,11.0,L.A. Cetto 2011 Estate Bottled Chenin Blanc (Valle de Guadalupe),L.A. Cetto
114957,Mexico,81,11.0,L.A. Cetto 2011 Estate Bottled Chardonnay (Valle de Guadalupe),L.A. Cetto
79717,Mexico,80,13.0,L.A. Cetto 2013 Chenin Blanc (Valle de Guadalupe),L.A. Cetto
125824,Mexico,80,15.0,Vinisterra 2011 Dominó Cinsault (San Antonio de las Minas Valley),Vinisterra
